channel_entity_id,channel_entity_type,channel_name,channel_number,super_category_term,category_term,channel_description,channel_image_url,player_landing_page
60b0ea2e-dec7-1d4a-da2a-6de09f273fe7,channel-linear,Tom Petty Radio,31,Music,Rock,Music from Tom's collection,https://imgsrv-sxm-prod-device.streaming.siriusxm.com/eyJrZXkiOiJhZW0vOTUvOTU0MzdiYWJkYWQxMGZjM2YyMDU5NmRiYWNlMTMyMzdfMTY5OTM3NTg2Ni5qcGVnIiwiZWRpdHMiOlt7ImZvcm1hdCI6eyJ0eXBlIjoianBlZyJ9fSx7InJlc2l6ZSI6eyJ3aWR0aCI6NjAwLCJoZWlnaHQiOjYwMH19XX0=,https://www.siriusxm.com/player/channel-linear/entity/60b0ea2e-dec7-1d4a-da2a-6de09f273fe7
a4b7a4f7-af96-3ae6-53df-f78ff9ac9aab,channel-linear,U2 X-Radio,32,Music,Rock,"Songs, stories & more from U2",https://imgsrv-sxm-prod-device.streaming.siriusxm.com/eyJrZXkiOiJhZW0vMWIvMWJlYzI3MDhiNGE3ZDJlYWEzMGI1MDkxMTZiYjdhMWRfMTY5OTM3NjA1NS5qcGVnIiwiZWRpdHMiOlt7ImZvcm1hdCI6eyJ0eXBlIjoianBlZyJ9fSx7InJlc2l6ZSI6eyJ3aWR0aCI6NjAwLCJoZWlnaHQiOjYwMH19XX0=,https://www.siriusxm.com/player/channel-linear/entity/a4b7a4f7-af96-3ae6-53df-f78ff9ac9aab
65f04311-3581-256c-97b9-279838d6ff5e,channel-linear,1st Wave,33,Music,Rock,Classic alternative & new wave,https://imgsrv-sxm-prod-device.streaming.siriusxm.com/eyJrZXkiOiJhZW0vMWMvMWMyYWY2Y2M1Y2ZhODUzZTlhY2ZhMGY2NjE0ZDYyZDRfMTczMjAzOTk0My5qcGVnIiwiZWRpdHMiOlt7ImZvcm1hdCI6eyJ0eXBlIjoianBlZyJ9fSx7InJlc2l6ZSI6eyJ3aWR0aCI6NjAwLCJoZWlnaHQiOjYwMH19XX0=,https://www.siriusxm.com/player/channel-linear/entity/65f04311-3581-256c-97b9-279838d6ff5e
32c4747f-8739-d578-62d8-08a92d518445,channel-linear,Lithium,34,Music,Rock,90s alternative & grunge rock,https://imgsrv-sxm-prod-device.streaming.siriusxm.com/eyJrZXkiOiJhZW0vODAvODBhYzdmYWEzNGM4MzMzNjk2NGEwNzc0OGU5MTNkMzZfMTczMjAzOTk2NS5qcGVnIiwiZWRpdHMiOlt7ImZvcm1hdCI6eyJ0eXBlIjoianBlZyJ9fSx7InJlc2l6ZSI6eyJ3aWR0aCI6NjAwLCJoZWlnaHQiOjYwMH19XX0=,https://www.siriusxm.com/player/channel-linear/entity/32c4747f-8739-d578-62d8-08a92d518445
aca29492-b7ed-aea8-e98e-e7f2512162fd,channel-linear,90s Alternative,34,Music,Rock,90s Alternative/Grunge,https://imgsrv-sxm-prod-device.streaming.siriusxm.com/eyJrZXkiOiJhZW0vYTYvYTZjNDQ5MmY4YjA3NWM4YjNjOGEwMjEyODQ0NGE0NjNfMTY5OTM3NTQ3NS5qcGVnIiwiZWRpdHMiOlt7ImZvcm1hdCI6eyJ0eXBlIjoianBlZyJ9fSx7InJlc2l6ZSI6eyJ3aWR0aCI6NjAwLCJoZWlnaHQiOjYwMH19XX0=,https://www.siriusxm.com/player/channel-linear/entity/aca29492-b7ed-aea8-e98e-e7f2512162fd
f49737db-bea3-0c13-9834-b879fb1894c4,channel-linear,SiriusXMU,35,Music,Rock,Indie music & beyond,https://imgsrv-sxm-prod-device.streaming.siriusxm.com/eyJrZXkiOiJpZi9mNi9mNjJiZGVkYWNiMWIzZmQzOWM4YjQ0NGNhMzdjZThjY18xNzQzMDI1NjU1LmpwZyIsImVkaXRzIjpbeyJmb3JtYXQiOnsidHlwZSI6ImpwZWcifX0seyJyZXNpemUiOnsid2lkdGgiOjYwMCwiaGVpZ2h0Ijo2MDB9fV19,https://www.siriusxm.com/player/channel-linear/entity/f49737db-bea3-0c13-9834-b879fb1894c4
fd5740ec-7f11-0ecf-f676-46f9dc056d2c,channel-linear,Alt Nation,36,Music,Rock,New alternative rock,https://imgsrv-sxm-prod-device.streaming.siriusxm.com/eyJrZXkiOiJhZW0vOTcvOTdiZmJjM2YzM2ZkMTQ0MTFmMjQyOWViYmRiYTc3YTJfMTczMjAzOTkzOS5qcGVnIiwiZWRpdHMiOlt7ImZvcm1hdCI6eyJ0eXBlIjoianBlZyJ9fSx7InJlc2l6ZSI6eyJ3aWR0aCI6NjAwLCJoZWlnaHQiOjYwMH19XX0=,https://www.siriusxm.com/player/channel-linear/entity/fd5740ec-7f11-0ecf-f676-46f9dc056d2c
0fed9647-cc82-24d7-526d-98762e8a52cd,channel-linear,Octane,37,Music,Rock,New hard rock (explicit),https://imgsrv-sxm-prod-device.streaming.siriusxm.com/eyJrZXkiOiJhZW0vMjgvMjhmMDczY2JjZGY0YWVmNWE5MGMwNjNiNDcxZTkwNDhfMTczMjAzOTk2My5qcGVnIiwiZWRpdHMiOlt7ImZvcm1hdCI6eyJ0eXBlIjoianBlZyJ9fSx7InJlc2l6ZSI6eyJ3aWR0aCI6NjAwLCJoZWlnaHQiOjYwMH19XX0=,https://www.siriusxm.com/player/channel-linear/entity/0fed9647-cc82-24d7-526d-98762e8a52cd
fed8de31-8d51-8949-6c69-2035fb0485b0,channel-linear,Ozzy's Boneyard,38,Music,Rock,Hard & heavy classic rock,https://imgsrv-sxm-prod-device.streaming.siriusxm.com/eyJrZXkiOiJpZi80ZC80ZDc5OTViMjk1ZjAzOTlhOGZiYjk1NzE4N2QyODdlZF8xNzUzMjg2NTk1LmpwZyIsImVkaXRzIjpbeyJmb3JtYXQiOnsidHlwZSI6ImpwZWcifX0seyJyZXNpemUiOnsid2lkdGgiOjYwMCwiaGVpZ2h0Ijo2MDB9fV19,https://www.siriusxm.com/player/channel-linear/entity/fed8de31-8d51-8949-6c69-2035fb0485b0
b8b47809-4e8e-f556-8325-bd45fa3d4dc4,channel-linear,Hair Nation,39,Music,Rock,80s hair metal & glam,https://imgsrv-sxm-prod-device.streaming.siriusxm.com/eyJrZXkiOiJhZW0vNDIvNDJjYzZkM2U5MGU0NjM5MDJjMTcxYWUwMmQwZjc3OWVfMTczMjAzOTk0OS5qcGVnIiwiZWRpdHMiOlt7ImZvcm1hdCI6eyJ0eXBlIjoianBlZyJ9fSx7InJlc2l6ZSI6eyJ3aWR0aCI6NjAwLCJoZWlnaHQiOjYwMH19XX0=,https://www.siriusxm.com/player/channel-linear/entity/b8b47809-4e8e-f556-8325-bd45fa3d4dc4
634ea01e-4ae2-c7e8-7567-138965e8a6fe,channel-linear,Liquid Metal,40,Music,Rock,Heavy metal (explicit),https://imgsrv-sxm-prod-device.streaming.siriusxm.com/eyJrZXkiOiJhZW0vZGQvZGQxN2M0NTc1YmQzMjdlMjY2MGJkNDVhODc0ZWY3ZWVfMTczMjAzOTkzMi5qcGVnIiwiZWRpdHMiOlt7ImZvcm1hdCI6eyJ0eXBlIjoianBlZyJ9fSx7InJlc2l6ZSI6eyJ3aWR0aCI6NjAwLCJoZWlnaHQiOjYwMH19XX0=,https://www.siriusxm.com/player/channel-linear/entity/634ea01e-4ae2-c7e8-7567-138965e8a6fe
f936a498-89c7-bc15-f158-19a015db0683,channel-linear,SiriusXM Turbo,41,Music,Rock,90s/2000s hard rock (explicit),https://imgsrv-sxm-prod-device.streaming.siriusxm.com/eyJrZXkiOiJhZW0vYzUvYzU2MWE0NjUyMjI3MmQ2YWMxMTFmMDkxMmYwOTIwOWVfMTcyMTEzNjkzMS5qcGVnIiwiZWRpdHMiOlt7ImZvcm1hdCI6eyJ0eXBlIjoianBlZyJ9fSx7InJlc2l6ZSI6eyJ3aWR0aCI6NjAwLCJoZWlnaHQiOjYwMH19XX0=,https://www.siriusxm.com/player/channel-linear/entity/f936a498-89c7-bc15-f158-19a015db0683
35b0a4e3-b63d-b68e-4c34-6462579a8721,channel-linear,Maximum Metallica,42,Music,Rock,"Metallica, 24/7 (explicit)",https://imgsrv-sxm-prod-device.streaming.siriusxm.com/eyJrZXkiOiJpZi85My85M2VkNWU4ODhmYjAzY2QxYjkyNGZlYjBjYTA3ZDhhNV8xNzYzNjU1NTQ0LmpwZyIsImVkaXRzIjpbeyJmb3JtYXQiOnsidHlwZSI6ImpwZWcifX0seyJyZXNpemUiOnsid2lkdGgiOjYwMCwiaGVpZ2h0Ijo2MDB9fV19,https://www.siriusxm.com/player/channel-linear/entity/35b0a4e3-b63d-b68e-4c34-6462579a8721
988d25d1-db91-ee15-72e1-386c1972b8b0,channel-linear,Rock The Bells Radio,43,Music,Hip-Hop/R&B,Timeless hip-hop (explicit),https://imgsrv-sxm-prod-device.streaming.siriusxm.com/eyJrZXkiOiJpZi9iYy9iY2FjYzJkMzM2ZDMzNTY4YTFhMWNmMjdjNjU5YmVlYl8xNzY4NTUzMjkwLnBuZyIsImVkaXRzIjpbeyJmb3JtYXQiOnsidHlwZSI6ImpwZWcifX0seyJyZXNpemUiOnsid2lkdGgiOjYwMCwiaGVpZ2h0Ijo2MDB9fV19,https://www.siriusxm.com/player/channel-linear/entity/988d25d1-db91-ee15-72e1-386c1972b8b0
bd54fc02-e063-0e3e-0cbb-4ceafef734e7,channel-linear,Hip-Hop Nation,44,Music,Hip-Hop/R&B,Hip-hop hits (explicit),https://imgsrv-sxm-prod-device.streaming.siriusxm.com/eyJrZXkiOiJhZW0vOTcvOTc4M2EwY2Q3MzkzOWNmYzcyOWIwMTMyYmY3NWVkZmNfMTY5OTM3NjA4MC5qcGVnIiwiZWRpdHMiOlt7ImZvcm1hdCI6eyJ0eXBlIjoianBlZyJ9fSx7InJlc2l6ZSI6eyJ3aWR0aCI6NjAwLCJoZWlnaHQiOjYwMH19XX0=,https://www.siriusxm.com/player/channel-linear/entity/bd54fc02-e063-0e3e-0cbb-4ceafef734e7
2022dfab-580f-675f-6aad-00aad9c3be9b,channel-linear,Shade 45,45,Music,Hip-Hop/R&B,Eminem's channel (explicit),https://imgsrv-sxm-prod-device.streaming.siriusxm.com/eyJrZXkiOiJhZW0vZDgvZDgyODFmMDk4OWU5OGVkNDNiMjhjZGVkYWZiOTRmYjlfMTY5OTM3NTk4OC5qcGVnIiwiZWRpdHMiOlt7ImZvcm1hdCI6eyJ0eXBlIjoianBlZyJ9fSx7InJlc2l6ZSI6eyJ3aWR0aCI6NjAwLCJoZWlnaHQiOjYwMH19XX0=,https://www.siriusxm.com/player/channel-linear/entity/2022dfab-580f-675f-6aad-00aad9c3be9b
c2a517d4-c02f-06eb-77cf-f81bfa719188,channel-linear,The Heat,46,Music,Hip-Hop/R&B,Today’s hottest R&B and hip-hop,https://imgsrv-sxm-prod-device.streaming.siriusxm.com/eyJrZXkiOiJhZW0vOWMvOWMwYTdjMjg4OWZmMzk5YjEzMGI5ZGI3Yjk2Y2NiMTdfMTY5OTM3NTg1Ny5qcGVnIiwiZWRpdHMiOlt7ImZvcm1hdCI6eyJ0eXBlIjoianBlZyJ9fSx7InJlc2l6ZSI6eyJ3aWR0aCI6NjAwLCJoZWlnaHQiOjYwMH19XX0=,https://www.siriusxm.com/player/channel-linear/entity/c2a517d4-c02f-06eb-77cf-f81bfa719188
31950f93-7ab3-b22a-02fb-6b6c84a30b0e,channel-linear,R&B Hits,47,Music,Hip-Hop/R&B,"R&B from the 80s, 90s & today",https://imgsrv-sxm-prod-device.streaming.siriusxm.com/eyJrZXkiOiJhZW0vNTUvNTVjYTMwYjE5ZjAwYzUwYjlhYWI1Njg5ZTM2MzVkODJfMTY5OTM3NTc2Ny5qcGVnIiwiZWRpdHMiOlt7ImZvcm1hdCI6eyJ0eXBlIjoianBlZyJ9fSx7InJlc2l6ZSI6eyJ3aWR0aCI6NjAwLCJoZWlnaHQiOjYwMH19XX0=,https://www.siriusxm.com/player/channel-linear/entity/31950f93-7ab3-b22a-02fb-6b6c84a30b0e
25de1705-19ad-6f6e-d45f-3f8775a37800,channel-linear,Heart & Soul,47,Music,Hip-Hop/R&B,Adult R&B hits,https://imgsrv-sxm-prod-device.streaming.siriusxm.com/eyJrZXkiOiJhZW0vNzcvNzcwODJkYTlkNjQ4ZmUyMDcxMDNiZDMwODUyNDVhOTdfMTczMjAzOTk0NS5qcGVnIiwiZWRpdHMiOlt7ImZvcm1hdCI6eyJ0eXBlIjoianBlZyJ9fSx7InJlc2l6ZSI6eyJ3aWR0aCI6NjAwLCJoZWlnaHQiOjYwMH19XX0=,https://www.siriusxm.com/player/channel-linear/entity/25de1705-19ad-6f6e-d45f-3f8775a37800
fe951560-f7e7-2ee3-9de9-cfd89fd54ac5,channel-linear,The Flow,48,Music,Hip-Hop/R&B,R&B hits from the 2000s,https://imgsrv-sxm-prod-device.streaming.siriusxm.com/eyJrZXkiOiJhZW0vODAvODAwYTFmZThkM2Q5OGZhZTNlOTk0YTVlZGEzZDAwZDJfMTczMjAzOTk2Mi5qcGVnIiwiZWRpdHMiOlt7ImZvcm1hdCI6eyJ0eXBlIjoianBlZyJ9fSx7InJlc2l6ZSI6eyJ3aWR0aCI6NjAwLCJoZWlnaHQiOjYwMH19XX0=,https://www.siriusxm.com/player/channel-linear/entity/fe951560-f7e7-2ee3-9de9-cfd89fd54ac5
847b22e6-1d35-b5b3-92f4-0c5e4e7b9040,channel-linear,Flex2K,49,Music,Hip-Hop/R&B,2000s hip-hop hits (explicit),https://imgsrv-sxm-prod-device.streaming.siriusxm.com/eyJrZXkiOiJhZW0vZmMvZmMxMWRkNzVkZWEyNjc1YjM2YjEwYzdjMmNhZWZlOGZfMTcyMzgzOTQwOC5qcGVnIiwiZWRpdHMiOlt7ImZvcm1hdCI6eyJ0eXBlIjoianBlZyJ9fSx7InJlc2l6ZSI6eyJ3aWR0aCI6NjAwLCJoZWlnaHQiOjYwMH19XX0=,https://www.siriusxm.com/player/channel-linear/entity/847b22e6-1d35-b5b3-92f4-0c5e4e7b9040
05cd3a1a-d292-3b8e-e8c9-1566d0726994,channel-linear,SiriusXM FLY,50,Music,Hip-Hop/R&B,90s/00s hip-hop/R&B (explicit),https://imgsrv-sxm-prod-device.streaming.siriusxm.com/eyJrZXkiOiJhZW0vYjkvYjlkM2IwN2E1MTc0ZWEyZTI4NzljZjZiMjZiOTdkOGFfMTcxMjk0MjI0NS5qcGVnIiwiZWRpdHMiOlt7ImZvcm1hdCI6eyJ0eXBlIjoianBlZyJ9fSx7InJlc2l6ZSI6eyJ3aWR0aCI6NjAwLCJoZWlnaHQiOjYwMH19XX0=,https://www.siriusxm.com/player/channel-linear/entity/05cd3a1a-d292-3b8e-e8c9-1566d0726994
7b32233d-bf01-9654-d97f-9e261aad3d8f,channel-linear,The Groove,51,Music,Hip-Hop/R&B,70s & 80s old-school R&B,https://imgsrv-sxm-prod-device.streaming.siriusxm.com/eyJrZXkiOiJhZW0vYjAvYjAzZTA0NzM5NTI3NmJiZTIxYmMyM2Q4NmYxMGQ4NTFfMTcyMDQ3NDczMi5qcGVnIiwiZWRpdHMiOlt7ImZvcm1hdCI6eyJ0eXBlIjoianBlZyJ9fSx7InJlc2l6ZSI6eyJ3aWR0aCI6NjAwLCJoZWlnaHQiOjYwMH19XX0=,https://www.siriusxm.com/player/channel-linear/entity/7b32233d-bf01-9654-d97f-9e261aad3d8f
6adef1b5-d812-9c10-7c6c-f05af4e27077,channel-linear,BPM,52,Music,Dance/Electronic,The beat drops here,https://imgsrv-sxm-prod-device.streaming.siriusxm.com/eyJrZXkiOiJhZW0vOTAvOTBmNGZjYzg5YzQ3NmE3ZTYyNDgzN2E0Y2I2ZWI3MTNfMTczMjAzOTk0Mi5qcGVnIiwiZWRpdHMiOlt7ImZvcm1hdCI6eyJ0eXBlIjoianBlZyJ9fSx7InJlc2l6ZSI6eyJ3aWR0aCI6NjAwLCJoZWlnaHQiOjYwMH19XX0=,https://www.siriusxm.com/player/channel-linear/entity/6adef1b5-d812-9c10-7c6c-f05af4e27077
4ebc3011-0ebe-a9ad-c58b-9a306f60fc2b,channel-linear,Diplo's Revolution,53,Music,Dance/Electronic,Diplo's house party (explicit),https://imgsrv-sxm-prod-device.streaming.siriusxm.com/eyJrZXkiOiJhZW0vM2MvM2NiOTY3ZmVlMjZiNjUxZmI3NTU2YTVhOGE5MGQ1OWZfMTY5OTQ2MDExOS5qcGVnIiwiZWRpdHMiOlt7ImZvcm1hdCI6eyJ0eXBlIjoianBlZyJ9fSx7InJlc2l6ZSI6eyJ3aWR0aCI6NjAwLCJoZWlnaHQiOjYwMH19XX0=,https://www.siriusxm.com/player/channel-linear/entity/4ebc3011-0ebe-a9ad-c58b-9a306f60fc2b
e3b61a24-206d-4fa1-43ae-14ea190e47a6,channel-linear,Studio 54 Radio,54,Music,Dance/Electronic,"Classic dance hits, 24/7",https://imgsrv-sxm-prod-device.streaming.siriusxm.com/eyJrZXkiOiJhZW0vMmUvMmVlMTQ2ZjAzZjM2N2I0MjRmNjAwOTY5OGEwZTc0NzRfMTY5OTM3NTQzMS5qcGVnIiwiZWRpdHMiOlt7ImZvcm1hdCI6eyJ0eXBlIjoianBlZyJ9fSx7InJlc2l6ZSI6eyJ3aWR0aCI6NjAwLCJoZWlnaHQiOjYwMH19XX0=,https://www.siriusxm.com/player/channel-linear/entity/e3b61a24-206d-4fa1-43ae-14ea190e47a6
fae78a49-1a42-8f5d-59be-33560a5ec16b,channel-linear,Smooth Electronic,55,Music,Dance/Electronic,Downtempo & deep-house beats,https://imgsrv-sxm-prod-device.streaming.siriusxm.com/eyJrZXkiOiJhZW0vMmQvMmQzZWY1NjE4MDNiYTM2MjU4YjMxMGU4MTlmY2FkNDRfMTY5OTM3NTIzNC5qcGVnIiwiZWRpdHMiOlt7ImZvcm1hdCI6eyJ0eXBlIjoianBlZyJ9fSx7InJlc2l6ZSI6eyJ3aWR0aCI6NjAwLCJoZWlnaHQiOjYwMH19XX0=,https://www.siriusxm.com/player/channel-linear/entity/fae78a49-1a42-8f5d-59be-33560a5ec16b
834383dd-9a7e-d59e-81a2-dd13e0377af2,channel-linear,SiriusXM Chill,55,Music,Dance/Electronic,Downtempo & deep house beats,https://imgsrv-sxm-prod-device.streaming.siriusxm.com/eyJrZXkiOiJhZW0vNWEvNWE5NGU4OTk1MjM1MTIyMWM5YTJjNDY0MDBjYmZiMjNfMTcxMjY3NjQ3OC5qcGVnIiwiZWRpdHMiOlt7ImZvcm1hdCI6eyJ0eXBlIjoianBlZyJ9fSx7InJlc2l6ZSI6eyJ3aWR0aCI6NjAwLCJoZWlnaHQiOjYwMH19XX0=,https://www.siriusxm.com/player/channel-linear/entity/834383dd-9a7e-d59e-81a2-dd13e0377af2
ffd94bb6-5368-67ae-91be-5b2bababeca0,channel-linear,The Highway,56,Music,Country,Next generation country music,https://imgsrv-sxm-prod-device.streaming.siriusxm.com/eyJrZXkiOiJpZi80MS80MTU0MDczOWJiZmMzNzEwYjg2NDM4ODc1NDFmZmZiZV8xNzY4NDA1NjEzLnBuZyIsImVkaXRzIjpbeyJmb3JtYXQiOnsidHlwZSI6ImpwZWcifX0seyJyZXNpemUiOnsid2lkdGgiOjYwMCwiaGVpZ2h0Ijo2MDB9fV19,https://www.siriusxm.com/player/channel-linear/entity/ffd94bb6-5368-67ae-91be-5b2bababeca0
f688205b-479f-cf4e-6783-f2b8510645ab,channel-linear,New Country,56,Music,Country,Country's next generation,https://imgsrv-sxm-prod-device.streaming.siriusxm.com/eyJrZXkiOiJhZW0vNzUvNzU5Y2UxNzM4NDJiNmJiNGFmNmI1N2Y2NTUwMzAwZDJfMTY5OTM3NTE0MS5qcGVnIiwiZWRpdHMiOlt7ImZvcm1hdCI6eyJ0eXBlIjoianBlZyJ9fSx7InJlc2l6ZSI6eyJ3aWR0aCI6NjAwLCJoZWlnaHQiOjYwMH19XX0=,https://www.siriusxm.com/player/channel-linear/entity/f688205b-479f-cf4e-6783-f2b8510645ab
d3253c66-e1e1-331b-02e6-71580c33791b,channel-linear,Y2Kountry,57,Music,Country,"2000s country, so far",https://imgsrv-sxm-prod-device.streaming.siriusxm.com/eyJrZXkiOiJhZW0vZTIvZTIyMDY5ZDZlMjBhZjc0ZjlhZDYxNmRkYjUzNWM2ZTJfMTcyMjk4NTQ2My5qcGVnIiwiZWRpdHMiOlt7ImZvcm1hdCI6eyJ0eXBlIjoianBlZyJ9fSx7InJlc2l6ZSI6eyJ3aWR0aCI6NjAwLCJoZWlnaHQiOjYwMH19XX0=,https://www.siriusxm.com/player/channel-linear/entity/d3253c66-e1e1-331b-02e6-71580c33791b
dab40a75-03d2-0ab6-1623-8dbebd85d002,channel-linear,Country Hits 80s & 90s,58,Music,Country,80s & 90s Country Hits,https://imgsrv-sxm-prod-device.streaming.siriusxm.com/eyJrZXkiOiJhZW0vNGEvNGFmYmNlNGQwNzc0YTcxMzg0ZmZjNTFlMjM5NzMyNDNfMTY5OTM3NTU1Ni5qcGVnIiwiZWRpdHMiOlt7ImZvcm1hdCI6eyJ0eXBlIjoianBlZyJ9fSx7InJlc2l6ZSI6eyJ3aWR0aCI6NjAwLCJoZWlnaHQiOjYwMH19XX0=,https://www.siriusxm.com/player/channel-linear/entity/dab40a75-03d2-0ab6-1623-8dbebd85d002
32566352-8e68-80f8-fe11-3f9715b63876,channel-linear,Prime Country,58,Music,Country,80s & 90s country classics,https://imgsrv-sxm-prod-device.streaming.siriusxm.com/eyJrZXkiOiJhZW0vMmQvMmRiOGNkOWNiYmFhOWFkNzViNzk4MWVkNjUyODQ5NWNfMTcwNzUxNTc1My5qcGVnIiwiZWRpdHMiOlt7ImZvcm1hdCI6eyJ0eXBlIjoianBlZyJ9fSx7InJlc2l6ZSI6eyJ3aWR0aCI6NjAwLCJoZWlnaHQiOjYwMH19XX0=,https://www.siriusxm.com/player/channel-linear/entity/32566352-8e68-80f8-fe11-3f9715b63876
0736f9f8-2b36-d38f-e3a6-d4de7d7877a8,channel-linear,No Shoes Radio,59,Music,Country,Kenny Chesney's channel,https://imgsrv-sxm-prod-device.streaming.siriusxm.com/eyJrZXkiOiJhZW0vZjYvZjZiMDcxYWMwODRlYTU1ZGQyMjY2NjE4ZDg5N2MxMjBfMTY5OTQ2MDIyNS5wbmciLCJlZGl0cyI6W3siZm9ybWF0Ijp7InR5cGUiOiJqcGVnIn19LHsicmVzaXplIjp7IndpZHRoIjo2MDAsImhlaWdodCI6NjAwfX1dfQ==,https://www.siriusxm.com/player/channel-linear/entity/0736f9f8-2b36-d38f-e3a6-d4de7d7877a8
75301b34-2f01-2c17-0b52-028bec0d271c,channel-linear,Carrie's Country,60,Music,Country,Curated by Carrie Underwood,https://imgsrv-sxm-prod-device.streaming.siriusxm.com/eyJrZXkiOiJhZW0vNjEvNjE2M2NlZjZiNDYxYjJiZDY2NmQzZWNkZjAwY2VhN2VfMTY5OTkwOTk5NS5qcGVnIiwiZWRpdHMiOlt7ImZvcm1hdCI6eyJ0eXBlIjoianBlZyJ9fSx7InJlc2l6ZSI6eyJ3aWR0aCI6NjAwLCJoZWlnaHQiOjYwMH19XX0=,https://www.siriusxm.com/player/channel-linear/entity/75301b34-2f01-2c17-0b52-028bec0d271c
0aee72ed-5dd8-2848-3567-d8809e123cd1,channel-linear,Willie's Roadhouse,61,Music,Country,Willie Nelson's classic country,https://imgsrv-sxm-prod-device.streaming.siriusxm.com/eyJrZXkiOiJhZW0vOTMvOTNlODdjMmRhYmQyYjMyNjljN2I0MTg0ZGYyNDA3ZjNfMTcyNzI4Njc3Mi5qcGVnIiwiZWRpdHMiOlt7ImZvcm1hdCI6eyJ0eXBlIjoianBlZyJ9fSx7InJlc2l6ZSI6eyJ3aWR0aCI6NjAwLCJoZWlnaHQiOjYwMH19XX0=,https://www.siriusxm.com/player/channel-linear/entity/0aee72ed-5dd8-2848-3567-d8809e123cd1
176daca5-6810-3a1c-49e9-39b69055e811,channel-linear,Outlaw Country,62,Music,Country,Music that won't be fenced in,https://imgsrv-sxm-prod-device.streaming.siriusxm.com/eyJrZXkiOiJhZW0vNjIvNjI4YmNmYmI0ZGVjODRkODE3MzQ5M2VlNjY3MjFiYjhfMTY5OTM3NTQ4NS5qcGVnIiwiZWRpdHMiOlt7ImZvcm1hdCI6eyJ0eXBlIjoianBlZyJ9fSx7InJlc2l6ZSI6eyJ3aWR0aCI6NjAwLCJoZWlnaHQiOjYwMH19XX0=,https://www.siriusxm.com/player/channel-linear/entity/176daca5-6810-3a1c-49e9-39b69055e811
ad0ab172-202f-c05b-c7b9-597be600541f,channel-linear,Chris Stapleton Radio,63,Music,Country,Chris Stapleton's channel,https://imgsrv-sxm-prod-device.streaming.siriusxm.com/eyJrZXkiOiJhZW0vMGEvMGEwMzBkMGQ0ZDQ2MDk2MWE1MDAwOWQyZjE5NjcwMThfMTcxNjM5ODU1NS5qcGVnIiwiZWRpdHMiOlt7ImZvcm1hdCI6eyJ0eXBlIjoianBlZyJ9fSx7InJlc2l6ZSI6eyJ3aWR0aCI6NjAwLCJoZWlnaHQiOjYwMH19XX0=,https://www.siriusxm.com/player/channel-linear/entity/ad0ab172-202f-c05b-c7b9-597be600541f
e4fe4bca-1af8-bf9e-c20b-813f204aa18e,channel-linear,Kirk Franklin's Praise,64,Music,Christian,"Gospel & more, curated by Kirk",https://imgsrv-sxm-prod-device.streaming.siriusxm.com/eyJrZXkiOiJhZW0vODcvODc0Y2UzNTFiY2U3Nzc4MzIyNmIyNWI4OGFiMjQxMjNfMTY5OTM3NTE4MC5qcGVnIiwiZWRpdHMiOlt7ImZvcm1hdCI6eyJ0eXBlIjoianBlZyJ9fSx7InJlc2l6ZSI6eyJ3aWR0aCI6NjAwLCJoZWlnaHQiOjYwMH19XX0=,https://www.siriusxm.com/player/channel-linear/entity/e4fe4bca-1af8-bf9e-c20b-813f204aa18e
71f52e38-bb85-8d86-18e8-48b615984438,channel-linear,Contemporary Christian,65,Music,Christian,"Faith, hope and music",https://imgsrv-sxm-prod-device.streaming.siriusxm.com/eyJrZXkiOiJhZW0vOGMvOGNjMTRlYmEyMGU3Mzg0NTE0MjEzN2ExMGExZmZkYWFfMTY5OTM3NTc5MC5qcGVnIiwiZWRpdHMiOlt7ImZvcm1hdCI6eyJ0eXBlIjoianBlZyJ9fSx7InJlc2l6ZSI6eyJ3aWR0aCI6NjAwLCJoZWlnaHQiOjYwMH19XX0=,https://www.siriusxm.com/player/channel-linear/entity/71f52e38-bb85-8d86-18e8-48b615984438
c2e3e686-93a6-5d22-c818-6d8ea63bcc7c,channel-linear,The Message,65,Music,Christian,Contemporary Christian music,https://imgsrv-sxm-prod-device.streaming.siriusxm.com/eyJrZXkiOiJhZW0vYWMvYWMxMWUxYzczNTBmNWM4NmYzZmRlMTViM2JlZDg3MjZfMTY5OTM3NTYzNS5qcGVnIiwiZWRpdHMiOlt7ImZvcm1hdCI6eyJ0eXBlIjoianBlZyJ9fSx7InJlc2l6ZSI6eyJ3aWR0aCI6NjAwLCJoZWlnaHQiOjYwMH19XX0=,https://www.siriusxm.com/player/channel-linear/entity/c2e3e686-93a6-5d22-c818-6d8ea63bcc7c
bebe6348-0d72-4347-0cb7-4e3a4f633e2c,channel-linear,Smooth Jazz,66,Music,Jazz/Standards/Classical,Smooth & Contemporary Jazz,https://imgsrv-sxm-prod-device.streaming.siriusxm.com/eyJrZXkiOiJhZW0vYjYvYjY1MzEwMTE4NTNkOWI3ZjBhYzA3MjBmNWFiOGU4MjhfMTY5OTM3NjAwMS5qcGVnIiwiZWRpdHMiOlt7ImZvcm1hdCI6eyJ0eXBlIjoianBlZyJ9fSx7InJlc2l6ZSI6eyJ3aWR0aCI6NjAwLCJoZWlnaHQiOjYwMH19XX0=,https://www.siriusxm.com/player/channel-linear/entity/bebe6348-0d72-4347-0cb7-4e3a4f633e2c
